file_name,caption
KxA0JRfgZ7I_30000.wav,Wind blows fast while several steps are taken and people talk and laugh far away followed by a horse neighing
2e-686DyYn4_30000.wav,A car accelerating then idling
2dz1Kq473zc_80000.wav,A man speaks with people talking in the distance
2dvgvZ0qNcg_40000.wav,A car engine rumbles followed by clicking
2duVt8nj6ZA_30000.wav,A woman is speaking
2dsezkN4udk_110000.wav,Something is being crumpled and a woman speaks
2dqz2hvzf1E_30000.wav,Power tools drilling
2dosHfzpkm0_30000.wav,A car engine roars and tires squeal
2dn29GxnfPQ_23000.wav,A small dog barks at ambient noise
2dmTPrzVJvE_30000.wav,A man whistles and speaks
2dlyjhaSEyU_30000.wav,"A crowd of people are talking, metal clinks, and an adult male speaks"
9q5M7aTnOdE_30000.wav,Clanking followed by accelerating engine
OK-frUSM5NE_370000.wav,A woman speaks followed by a drilling noise
OKAeSVX-XgI_12000.wav,"A motor vehicle engine is idling and vibrating, clicking occurs, and metal clanks once"
wxUYk4A_8Qw_40000.wav,Water is running and a man is speaking
8pDipJb4XHo_350000.wav,"Click, faint duck quack"
8pBiYTNQTXU_11000.wav,A clock tick rocks and a person speaks
tKEIXP6kfWg_60000.wav,Water flows from a tap as someone washes something under the faucet
8oiyVt6-erA_560000.wav,A man speaks and whistles at a bird
8oi7ZL6Km2A_30000.wav,A female giving an emotional speech to a large crowd
aAawjJI9eZw_120000.wav,Waves crash against a shoreline and a boat accelerates
8ohCVlT71h8_150000.wav,"Birds chirping, buzzing of a bug"
8p6CC94tPkk_470000.wav,A man is talking and typing on his computer keys
8p2WG0MmevM_30000.wav,A clock is softly ticking
8p0M7kcjBks_30000.wav,A man giving a speech
8oxVt2oSkwk_430000.wav,An car engine revving loudly and slowly fades
02mArgTlix4_30000.wav,"Vehicle motor cranking up, idling then zooming"
02fwHU_zu4k_10000.wav,"A movie plays, and in the background is classical music, rain, thunder, a terrifying mumble, and a woman briefly screams"
02nHX3M2cCQ_20000.wav,A man with children talking and birds chirping in the background
02nCTVWM384_330000.wav,Wood sander with man speaking after
02nzPja6BiI_30000.wav,A child is giving a speech in a foreign language
02ngMc3b-_k_7000.wav,A vehicle moving off before people start moaning and exclaiming
02qzkIBMTEw_30000.wav,A female adult is speaking
02pGcYBBG-Y_9000.wav,Splashing in water followed briefly by a woman's voice
02sD1KJeoGA_50000.wav,Oil sizzling and popping
02rRHoTpfzs_30000.wav,Rhythmic beeping is occurring and an adult male speaks
cpUQHj8AzIU_420000.wav,A chainsaw loudly cuts through wood and then revs down and idles
actd2ZPsrMM_0.wav,Door opening and voices in the distant background
QXFTkX7tn1I_30000.wav,A clock plays music nearby while tick-tocking
cpM46QkIDu0_50000.wav,A person whistles several times loudly
cq06i5U3v4I_70000.wav,Someone puts tools down onto a hard surface
cq0oQ9Yu9_M_100000.wav,Food sizzles in a pan as a woman speaks and music plays followed by some light scraping
cyVjOzOsdVw_30000.wav,A sheep bleats and a man speaks
PeOue4-npAY_30000.wav,Sheep baas and a man speaks
UJTMlJDWYuM_30000.wav,A man speaks with some rustling and distant mechanical humming
FoFIoVkqDjk_50000.wav,"Gurgling, running water, with some muffling sounds"
ZDkrHsOm0Bs_430000.wav,Ducks quack and splash in water
swWQT96mZCo_90000.wav,A woman speaks and fries food
swz3nXioabM_10000.wav,"A flush occurs with water splashing and gurgling, and an adult male speaks and laughs"
hoIiES5qHHU_120000.wav,Emergency vehicle sirens wail loudly nearby
1c-XMp0L0HU_20000.wav,Faint speech and crinkling
GsFaNR-MKvo_40000.wav,A man and a child talk and someone laughs
JFmHdTsSd4E_130000.wav,A person talking and laughing with a humming noise in the background
1bzRYKvGMkc_30000.wav,Heavy continues wind
1bz4o1PD8vQ_30000.wav,A man is giving a speech
0GXGWyZCDLw_30000.wav,Loud cars driving
0GWUxZtNvE4_14000.wav,A boat engine is running
1bvy7bhRq5U_90000.wav,A person talking and walking
0GL0AAzydGA_30000.wav,An adult male is speaking
0GJCbGp_v1g_30000.wav,A woman speaks while children speak excitedly
0GM4U_5ELFQ_160000.wav,The sound of water near a stream or waterfall and a man talking
0GLQm9x4Wlg_30000.wav,Man whistling until the phone rings and responds
0GPOuYwbghw_30000.wav,Cats meowing faintly followed by the clock of a computer mouse
0GO42Oh_vmA_10000.wav,A man roving up a motorcycle engine
0GSi9BSZq3Y_8000.wav,Farm animal oinks while people faintly talk in the background
0GRzxYNqvjI_30000.wav,"The sound of a railroad car screeching on the tracks, and then honking"
B7n3d7hNnfA_30000.wav,A man speaking is followed by rain hitting a surface
B7mBrG4WDFI_210000.wav,Continuous sizzling and clanking
1bq0ceVoVPY_0.wav,Vehicle revving engine and accelerating
B7M_K2ldimY_21000.wav,"A man speaking, accompanied by background crowd noises"
B7LZDuqaKO8_30000.wav,Hydraulic hissing and vibrations
B7PAIxBzILw_30000.wav,A long whoosh of an engine
1bppEqPRpwU_30000.wav,An adult male is speaking and a crowd cheers
B7cwyq7e48k_220000.wav,Birds tweeting and a man speaking are followed by a bee buzzing
B7YzQRu_p68_30000.wav,A machine is rolling and people are conversing at the end
B7hnZ5zMw04_30000.wav,A mechanical engine is puttering along regularly before it begins to rev very loudly and with escalating frequency
B7f_XXRe9EY_30000.wav,Sheep cry and man speaking
oV2r28BKDco_14000.wav,Man speaking ducks quacking water splashing
_SZofzvnXuw_30000.wav,Squishing thumps followed by oinking and light growling
YYWYRfD4Tbc_110000.wav,A man speaking and food frying
V36NZsAb5G0_0.wav,A motors rev and revs while there is some wildlife sounds in the background
YYVf_mz7tMk_260000.wav,A man speaks as plastic is crinkled
JDwFwHhs0oQ_60000.wav,A woman speaks along with rhythmic mechanical sounds
1c-ZSa31Iyw_0.wav,Cars passing by on a road
1c-XZj7GYSo_1000.wav,"Clicking occurs, then a bang, and an adult male laughs"
YY_JJ42XiAo_30000.wav,Water flows as someone walks through it
D0wSooJdpy0_5000.wav,Several sheep bleat then a woman talks and a sheep bleats nearby followed by several laughs
i5lDs44sbPc_30000.wav,Humming and light rattling with a child crying
BvpNCnEWoTQ_20000.wav,"A woman speaks followed by a laughter from a crowd, and music plays as a man speaks"
Bvqe-qNfTl8_30000.wav,A conversation between two people communicating by radio
D190RNQ_EpA_110000.wav,Engine sounds from cars along with a man talking
BvlS7iR0nj0_290000.wav,A quiet buzzing and a man speaking
f6ZgTFAE94o_130000.wav,A small engine turns on with a few revs and begins a soft rumble
uUDG2-NuBCU_60000.wav,"A sewing machine clangs, and then sews at rapid speed as people talk in the background"
f6CpQq-TFTQ_0.wav,Siren ringing followed by another siren ringing
f65Xqeg16xo_30000.wav,Something is scratched
f64WuGUeooI_470000.wav,An engine works while a man talks
f6RTMrYm1ZY_10000.wav,Vehicles driving by quickly and accelerating
uUMaJPd9DXg_14000.wav,A loud long horn is going off and a man speaks
EqYv8mz4HZE_30000.wav,A woman speaking
EqjqultMXNs_30000.wav,A woman talks nearby
dUIEzmYQ6tQ_16000.wav,Bells chiming as a male voice yells then speaks normally
dUEGUl0Rqx4_40000.wav,A mechanical voice talks and then a woman says a short phrase while a clock tick rocks in the background
dUHZWTKpbbA_90000.wav,Vehicle engine accelerating and coming to an idle
gXBi4EynlMo_10000.wav,A single gunshot is followed by automatic gunfire
i5hBKqrEvH8_22000.wav,Ticking of a clock
Oz5IHmPVyBY_40000.wav,A spring is hit while children talk and play
Oyxr002z7V4_50000.wav,Humming and vibrating with sheep bleating and people speaking
Oyi_0HJfJns_30000.wav,Tap water running as multiple women and a man speak with dishes clanking
OytzyK9F_54_0.wav,A drill machine works
SHnLlJXNDT8_400000.wav,Steam is released and a train moves getting closer
uUStOJqds3M_10000.wav,A man and a woman talk and laugh while some liquid flows
SI7Xh_VFMh4_30000.wav,People murmur and talk
SHl6GRDG7hg_140000.wav,An helicopter engine works on idle
_Syro_ucEmo_30000.wav,Metal creaking as a pigeon is cooing
evnn89M-l3k_0.wav,An object rushes by and then bursts loudly nearby
y7D8mKSAWno_50000.wav,Plastic clacking followed by metal rustling then clacking as a woman is speaking
evxi2PA965c_30000.wav,"Sizzling and crackling are ongoing, and metal thumping and scraping are occurring"
rkgJj4Spa_M_25000.wav,An engine hums loudly and people speak and clap
y77REm7oatE_15000.wav,People clapping and cheering as a motor runs
y7A3765Wzwc_440000.wav,Loud splashing sounds followed by bugs buzzing softly in the background and a woman says a few words
y7BFqkXEe2s_30000.wav,A machine runs and water trickles down
y6s7WZrvu_A_140000.wav,A loud train horn and train passing followed by a scrape and a smack then light humming
y6wr38Qy-Ws_30000.wav,A woman talks followed by a beep and a man talking and some steps are taken
rkflBRzMm28_20000.wav,"People talk in the distance as an engine idles, and then a loud bang sounds"
rkfDQ9J_7o4_0.wav,Male speech followed by several gunshots
9m946PPwJfM_330000.wav,Loud applause and whistling
9m89Wycjkq0_25000.wav,An animal is chirping in the background followed by a women voice speaking out
9m4n4QmOoRw_30000.wav,Vehicle running followed by horn honking and engine revving
P7xXCWiAfVA_30000.wav,A man is shouting loudly in a speaker in the background as the wind goes by fast and a large crowd of people are noisy
9mCt3UtfGLw_210000.wav,Crumpling and a man speaking
9mB5y6SIDmM_50000.wav,Children are giggling and speaking and a person is groaning
9m96yRfGJ1I_150000.wav,Dishes clanking while people talk
9m96Rb3vByA_50000.wav,Wind gusting followed by a vehicle honking
P7ZMwN8NE1o_210000.wav,"A high childish voice, veering on a whine, is singing and a female voice that is chuckling cuts in"
P7_wc9OMLqE_6000.wav,Balls dribble quickly as crows crow in the distance
9mHAkjLHDqE_30000.wav,Clanking and cat meowing
9mF-ZMqI4Qw_20000.wav,Ticking with distant murmuring
P7sNGUigJ_4_90000.wav,A man speaks and pots clink against each other
P7fONFUPK8Q_10000.wav,Several sheep bleat and people speak
WL_pSFxL5K8_4000.wav,Clicking followed by a loud pop
WLT7b392n1I_60000.wav,Bees buzzing while man speaking
WLaO2rZzWlQ_30000.wav,Birds chirping in the distance followed by cooing closer by
WLh14dxh8TY_30000.wav,A grown man speaks clearly and naturally as sheep bleat in the background
8PxQ2Qo72Tk_30000.wav,Numerous birds and wildlife communicating by chirping followed by a male yelling and a dog barking
8PvFlZumvLY_1000.wav,Engine revving and people speak
dhLbr8jl3KU_290000.wav,Water gurgling and somebody speaking
dhCe8DTfm-c_210000.wav,A race car engine revs followed by tires squealing
WXeCBwI1DCU_15000.wav,Wind noises as a person yells as an animal honking
dhJW3Uzay4M_40000.wav,A duck quacks and squawks
dhE9n_uDb9s_0.wav,A machine runs steadily
8PbON-F2GMQ_15000.wav,"Metal rustling and clicking occur, and a medium motor vehicle engine starts up and idles"
8PhdBIn-1P8_30000.wav,"An adult male is speaking, and a motor vehicle engine is running"
8PguB6aiq4E_380000.wav,A man talking and whistling while outside
8PkPUJi_Og8_80000.wav,Loud jackhammer close by
8Pi_yhOLaaI_140000.wav,Wind howling and leaves rustling
8PpjD5x0kVk_60000.wav,A bird chirping and piano playing
nt3mB65v40Y_30000.wav,High pitched whooshing alternating with lower tones
nt5-Am-6DuA_120000.wav,A female voice briefly talks followed by a rubbing noise
DOTJrQWfUnk_370000.wav,Ducks quack continuously
DOeiwQctLKo_30000.wav,Some people talk while liquid splashes
nsphYWrvcLM_30000.wav,Rain is pouring and a man speaks quickly from a distance
nsuXrcpoP7w_30000.wav,A man speaks as a clock faintly ticks
elYqlcMVT3Q_150000.wav,Humming of an engine with some hissing and honking horns
dQHx5iszvFY_20000.wav,A bird chirps and a dog barks then children and a man wish someone goodbye
elcH2ebWXLQ_470000.wav,Something is being fried followed by a woman talking and some liquid flowing
elnvw_z-ahI_10000.wav,A man speaks with another voice faintly speaking over a radio
em1kt2nvljk_30000.wav,A vehicle engine starts and someone laughs
ffOaFS3XWtA_0.wav,Hissing and humming followed by loud rustling and vibrating as an engine starts
afu4Au1vzzI_0.wav,A man talks while music is played followed by some liquid flowing
wccuIttP6wE_6000.wav,A long horn is triggered and several people talks
wcQJzF6HvAc_170000.wav,Shuffling and a door closing followed by belching and a man laughing
wcRpKta00nY_10000.wav,A man speaks and a woman laughs
0r7wzQTT4s4_0.wav,Crumpling of material
0rH5zpwMamQ_20000.wav,A man speaking followed by the sound of an electric motor
0rD9Owrqetc_30000.wav,Woman speaking
0r4zxu38gt0_0.wav,"It's raining, then man is speaking"
0r3LybLuSkk_10000.wav,An adult male is laughing
0r6Zs30X0rY_3000.wav,Girl squeals while woman speaks
0r67Ic6XK3E_27000.wav,A machine is running as a gust of wind briefly blows
y_V4qSfalw0_60000.wav,Water trickling and flowing
y_au88jgpI0_210000.wav,Humming of powerful engines speeding past
0rIUK87giYg_590000.wav,"A man talks, then a drill spins"
87mbWFjsXms_210000.wav,Two girls are having a conversation and crinkling plastic
ydZEzhDup5I_350000.wav,A plastic thud on a soft surface as a truck engine runs idle before accelerating followed by a woman coughing
ydUFuPK1uDI_0.wav,Camera muffling followed by a young woman talking then sneezing
ydKb_3WzDYA_150000.wav,A child speaking followed by a burp
ydMjrqjrJk8_150000.wav,Rattling and then rifling through papers
kjO5pZEeCSg_230000.wav,"People sing loudly nearby, and then guns fire in the background, after which people continue to sing"
-1y-5KPquQ8_30000.wav,People are talking and water splashes
-1z-Vkk3Lao_9000.wav,The sound of water gurgling and faint noise of an engine of a vehicle accelerating or moving
-1guPbH2s3Y_27000.wav,A motor is idling and knocking
-1hLtbqqxTM_480000.wav,A bathtub fills with water as a woman narrates
-1gVjWtwVrU_30000.wav,Speech uttered by an adult female human
-1gnqVuvMqg_30000.wav,A dog is barking and howling
-1sGSNmgiPs_4000.wav,Loud vehicle passing by
-1vMOyntXKU_90000.wav,A power tool motor is running
-1oRfe0FQI8_60000.wav,"Train chugging and sirens, with a bell"
3I9Iw9otxgs_80000.wav,Loud whistling followed by a mechanical beep and creaking
e_BOVzYfxto_30000.wav,A water vehicle travel and the vibrating engine increases in sound
Fy-hx5KvBrU_90000.wav,Rustling of cardboard then plastic is crinkled
WXQ-Em-c_sQ_10000.wav,Thunder clapping as rain falls and a vehicle engine revs for a brief moment as water trickles at a moderate rate
FxmxjAfRP9c_70000.wav,Audio hissing as a kid talks followed by a series of plastic clicking
87fVdhr0khI_0.wav,An engine revs and runs continuously
mkTMLeK14h4_120000.wav,A baby cries nearby multiple times
jEziE2lQXes_260000.wav,A large audience applauds and cheers and then murmurs quietly
mkWc08c6y5E_13000.wav,Birds chirping constantly
mkU9ZxbZK7M_120000.wav,A woman are speaking with someone and there is some noise
oAZyfKu7-nY_320000.wav,Speech and gunfire and clicking
M0t3XhGlG2Y_370000.wav,Horns honk loudly in traffic followed by a motorcycle racing by and a car skidding on pavement and crashing
M0qdY9WlAnQ_60000.wav,"A man speaks, followed by a scratching sound nearby"
J6tmXY_K7AI_21000.wav,People talking and cat meowing
oAhJlLSU7Jk_260000.wav,Waves crash against a shoreline
J6_m3Hwx7Qs_30000.wav,Woman speaking and the dog barking
J6UJTjqvYgQ_340000.wav,A saw sawing wood and then a block of something is sat down on wood and a man talks
M11YxMdZlas_500000.wav,A woman speaks quickly followed by water pouring and a man speaks
J6c-BboQHaI_30000.wav,Birds are chirping in the distance
J6Q0AQg-5ys_500000.wav,Several bees fly while a man talks
lbl6E83WkeM_110000.wav,One whoosh occurs
lblJSeQ828A_0.wav,Waves splashing and gurgling continuously
i_7Hz_BSqzs_180000.wav,Two children laugh and talk with a woman
lc29XGYYD84_400000.wav,A motorboat drives in a body of waiter
lc3usXOTS-E_190000.wav,"A train horn blares loudly nearby, followed by a train idling"
GHk4YutJ3So_30000.wav,Pigs oinking as a woman and a man talk in the background
p19O7z1h4LQ_30000.wav,"High pitched whining along with kissing followed by more whining, oinking and a woman speaking"
x88g9GiZqPs_24000.wav,A metal ting followed by a medium sized engine revving and men talking in normal voices
Rl8gLsg7d_0_30000.wav,Someone speaks and laughs then a child speaks
x8D6MPSgI2Q_30000.wav,A woman and a child talk worriedly as machine and windy noises are in the background
v1DhZONE7RQ_0.wav,Machine running followed by a pause and resuming running
HgFiPSS2MW4_2000.wav,A low whirling sound in the background followed by a horn honking three times and then footsteps
JKy_CYCRivk_0.wav,"Farm animals make noises, and a goat screams"
5Va6_5kQUik_10000.wav,A vehicle passes by followed by another one with a siren
5V_FvpAxpBs_30000.wav,"A woman speaks, wind blows, waves crash against a shore"
5VPId4-73YI_30000.wav,"A siren blares, followed by a dog howling over the continuing siren"
5VNgF5n3IVc_30000.wav,"Clicking occurs, children speak, and a dog pants"
5VX0DJYb5f0_50000.wav,Fast moving stream. Water rapidly moving
5VWkVGqRTiM_30000.wav,Bird wings flap followed by several whistling noises
5VJZnuXptHc_10000.wav,A dispatch voice and sirens from a distance
5VHDR0pOsBE_21000.wav,A water vehicle passing by
5VMZ5Ol-qC0_180000.wav,A drill motor running
5VKZcV0ayJ4_110000.wav,A man speaking and a drill motor whirring
LSgTc0lTn5c_10000.wav,A female voice speaking followed by laughter from an audience
ruwCoU37T-E_110000.wav,A man speaks and a gun fires wounding someone
c3Yqzmy7wg8_40000.wav,A ripping sound is followed by motorcycles revving by and a man whispers
DtyybbX2OQE_20000.wav,A baby and man laugh
c3eUwfNDX44_180000.wav,Some people talk and laugh
HgAWCQ5fvaY_30000.wav,Water flowing vigorously from faucet then stops thereafter
psHlFjYZ8ko_15000.wav,Some kids shouting and a fast moving vehicle goes by playing a fancy horn with loud traffic noises in the background
ruq51Zhh7ks_0.wav,Bugs chirp softly with a little wind in the background
6v9tfbK0TA8_590000.wav,Water flowing from a faucet is stopped before a child speaks
6v5UnfFGHlk_30000.wav,"A dog barks and growls, a squeak occurs, and adult female speaks and laughs, and dogs bark in the background"
jFAfiTe4Gqw_250000.wav,A race car accelerates then decelerates rapidly
6uw4VuJaiyU_200000.wav,"A motor is runs, whirring occurs, then clacking and popping, then a low hum"
6utpnCxHezQ_30000.wav,Burst of clapping followed by a speech
6ut_Vf_sIBo_30000.wav,Motor vehicle revving its engine
6usnCSOKQYs_30000.wav,Man speaking and door opening
6v52OOmJXlE_30000.wav,Large humming of several engines
6v3pRSnwp_w_30000.wav,Medium frequency of someone laughing and chuckling as a pets bell noise rings in the background
6v1sxiuqEz0_50000.wav,A small frog groans and hisses
6v-EX7I_Tw0_30000.wav,An engine hums and a person speaks
lAbBfWczsqk_360000.wav,A vehicle engine running idle
lAX0JKFJYmM_10000.wav,An engine running with muffled speech and rustling
lAT1L3uFVyI_150000.wav,Continuous sizzling with speech
ChonyN8VWxg_30000.wav,A woman speech nearby
f13djfJP2tg_30000.wav,An emergency siren is triggered far away while a woman talks and a dog barks nearby
f12f_Ef2FV8_40000.wav,Water is dripping into a basin of some kind and the water is splashing
24gr8C6KgXw_440000.wav,"An adult male and adult female are speaking, animals are bleating, and a dog barks"
24h2GfeoHIo_2000.wav,"A car is passing a race, and an announcer yells"
24bx-TY0EWM_110000.wav,Tapping noise of dishes as a man speaks
24fYWaGdWv8_500000.wav,Ocean waves crash as wind blows heavily
24__wvmGNfQ_80000.wav,A woman speaking with animals in the distance
24a_AntW0sU_100000.wav,A person is typing on a keyboard
24YX0qFAPhM_30000.wav,Birds chirping and tapping
24Z6Jg75mHo_30000.wav,A saw cuts through wood
24OKPZIt8NE_150000.wav,Helicopter engine starting up
24XgFVRjENw_30000.wav,Female voice speaking
GSgIGc_f2Do_550000.wav,Speech with rustling and white noise
GScLrxeTArY_320000.wav,A man speaks and insects buzz in the background
q5LGKralKR8_30000.wav,An infant sobbing
Z_4C781le7o_30000.wav,A tap follows another tap
GlU9jOYekZE_30000.wav,Adult female speaking along to the recorded speech
m2oIh5f6x-s_30000.wav,Woman singing backed by a choir singing and clapping
m2qTVIFYHG4_210000.wav,"A large volume of water splashes, and humming occurs in the distance which gets louder and more sporadic"
m2yN6XXueAo_380000.wav,Water bubbles vigorously and an electronic animal makes noises
m31APOTNmqE_360000.wav,Clicking on a computer keyboard with a man speaking
GlC1DqUQ7Aw_0.wav,A group of bats squeaking followed by an echoing thud then a kid talking
jD-kRPgpmIk_90000.wav,A child speaks and another child says the same word at the end
Gl70DwG-qWU_30000.wav,A man speaks through a speaking and another person speaks while a baby cries vaguely
l2TwEU3bIZM_0.wav,Muffled murmuring and oinking
l2vzR8V3qNA_30000.wav,A helicopter idles loudly nearby
GlE3S2dbMWI_40000.wav,A car accelerates and skids
nH1ey0W2yDs_30000.wav,The ringing of a clock bell with mechanical humming
Iag6xsKP4_s_20000.wav,"A machine hums, followed by a sewing machine sewing"
IbP23dM_jts_170000.wav,Engines hum as traffic passes then sirens ring and approach
nGUX1vGfyM4_30000.wav,A car engine revving several times
nGYphjUeiic_30000.wav,"Muffles voices, the hum of a motor"
NEDLvL5eK6E_30000.wav,A man speaking accompanied by pigeons cooing
4rXyuaQWBfY_370000.wav,"An adult female is speaking, liquid pours and splashes and gurgles, a child speaks and thumping occurs"
4rZFXRpY72c_260000.wav,A man talks loudly and crumples a paper
NEK1yH_YJ_k_10000.wav,Humming of passing engines with sirens ringing and people speaking
4rIBKP0jBcM_80000.wav,A man is speaking and using a drill
4rLBdGP8cjg_29000.wav,An engine revs and accelerates
4rLj8w0JiCc_30000.wav,Birds chirping and singing
4rSzwCOKytw_30000.wav,"Traffic passes by, people speak, tick locking"
4rEIH_fRXaQ_40000.wav,"Food frying in oil, music plays"
4rGNRfQ-ptQ_30000.wav,A man speaks a foreign language
4rGYcQ8RoG4_410000.wav,A man is speaking and a breeze is blowing
gB5motEifz0_30000.wav,A clank followed by a man speaking while toads croak in the background
gBOntZUHXso_40000.wav,A toilet flushes and water splashes
gBTRCsSRjco_180000.wav,"While an electronic device produces speech in the background, an adult female and a small child speak, and random quiet thumping and tapping occur"
on4Wcl-i0mY_470000.wav,A man talks while bees fly and birds tweet
cokqmHo5oiE_20000.wav,Small children speak then scream
on2cfNyuWaI_80000.wav,A vehicle drives by loudly
4cLGIiAV-_A_30000.wav,A man is speaking and a crowd is yelling
4cLYZ8zzJ4s_30000.wav,An engine is idling
4cMIkyP0R78_0.wav,"A baby is crying loudly, and an adult female speaks"
4cT7C0KHIKQ_30000.wav,"The wind is blowing, a young male speaks, and insects are chirping"
4cDbqAS7TC0_30000.wav,"Clacking occurs, metal tinkles, and a dog whines"
4cJTY4cHxk0_30000.wav,"A woman speaking, with other people talking in the background"
4cKoART8LKA_20000.wav,A man speaks while insects buzz
4cTbExAultA_30000.wav,A clock is ticking
4cV4T8ACLh8_290000.wav,"Music playing, frying and sizzling followed by a woman speaking"
jCld8xje-fE_150000.wav,Footsteps shuffling followed by a series of gunshots firing in the distance and foreground
Ib65n55TEMs_0.wav,A silent pause followed by a cat meowing and someone groans in the background
n7OvDlh6Pgo_0.wav,A whoosh followed by a man speaking
n7IFnrK8POM_320000.wav,A steady heavy rain is falling and a few people are shouting way off in the distance
n7GBOJ4Xz-Y_300000.wav,"In an otherwise quiet environment, a young male speaks and sighs"
1FIT_SntGu0_16000.wav,Female speaking with male singing near a windy area and water source
1FHhaervfhg_30000.wav,Man speaks on gurgling speech
1FDRgJmJ8SU_30000.wav,Car engines in background and car door opening
1FBq7gGdmoc_440000.wav,Bird chirping followed by woman talking
1F9HSHXVzlk_30000.wav,"Some girls cheer in unison as traffic passes, they cheer and applaud"
1F9B45GLhLg_0.wav,A man burping in many ways
1F7JD5A9iTI_30000.wav,Someone is speaking while a dog barks in the background
1F6Y9-F3KjE_30000.wav,A vehicle starting with some excitement in the background
1F1Z3WyGta0_340000.wav,Sewing machine being used
pNuT-6vFrd8_30000.wav,Steam hisses nearby as metal objects clang repeatedly
pNopCEgHVzM_170000.wav,Male and child speaking
pOA0xoW_q5M_50000.wav,Low humming of a distant helicopter
pOEoJAEGW4A_10000.wav,An adult male is speaking in a quiet environment
z8ZxG-vYP20_0.wav,"Squeaking and dull, rhythmic thwacking are ongoing in an otherwise quiet environment"
HCI-9v2KvU8_3000.wav,A horse is clip-clopping while a dog barks
HCPKDz63_s4_0.wav,Birds chirp as a man speaks
HCRD6qn7bsE_240000.wav,A series of gunshot fire followed by a man speaking
1OTZaSQn1O8_30000.wav,A man speaking quickly
1OQY8DF7Huo_260000.wav,A man speaking with birds in the background
1O_b5DQZGB0_40000.wav,"Waves splashing, then a woman speaks"
1OXSi36qKm0_30000.wav,Muffled sound of multiple people talking
1OLx5qROIPg_90000.wav,Cars are to pass passing each other
1OLI6mgAATs_23000.wav,Men are speaking and ducks are quacking
3f00nMU4cfc_60000.wav,"An engine roars, people speak"
3f-cNS7NZWY_30000.wav,Cat meowing followed by speech
3f-Zbs4K_N8_3000.wav,An infant cries very loudly
3ezG-EnAWik_30000.wav,Consistent quiet hissing
3eyR9sS5Swo_80000.wav,Mechanical noise and tapping
3ew476ZQZpU_30000.wav,"People speak, a small goat bleats"
3euuWBuunC0_30000.wav,Sheep bleating and a woman speaking
3eut6zIopI0_15000.wav,A car engine is idling softly
3eu0rVulUbU_0.wav,Water is trickling
3er8l1Iv65A_30000.wav,A person talking while a phone rings in the background
77T_0D30zik_0.wav,A woman speaks and a cat meows in a human like manner
77Us5ytbmZM_0.wav,With traffic background machine is operated with a drill penetrating
779oBlq6pAM_50000.wav,Constant squeaking and dribbles of a basketball while the audience chatters followed by individuals yelling and appraises
779sKwaX_Hc_120000.wav,A woman speaks and food sizzles
77E0CVn9CVA_0.wav,A loud car with the rpm increasing
77EFHMh6VDM_20000.wav,Distant music playing and light wind
77FKoN1hdWM_10000.wav,A man is speaking and a child speaks back
77FfWOYxERQ_30000.wav,A dog barks and a horse neighs a couple of times
77Ne2O7yzbM_150000.wav,A large machine outdoors making engine sounds
77Rgr5p7dtk_70000.wav,Engine running outside with background noises of people muttering something
ByzRrV9xPEM_80000.wav,Speech with running water
PeNvPa-dO3E_30000.wav,Water trickling followed by a person snickering
s4h7oLhKTBc_580000.wav,A man speaks followed by some light clinks
kjGUQapGBr4_240000.wav,An engine works while metal is tapped and a man talks
zUcQxTHM-VE_20000.wav,A machine motor churning as a power tool drills followed by hammering on wood in the background
XqWmXswuxl0_240000.wav,A person talks nearby as an airplane idles in the distance
NZES3Cqk99Y_20000.wav,Water trickles in a stream and empties into a larger body of water
wdlIyIetidc_240000.wav,An adult male speaking while typing
ycvosxNVZ1M_30000.wav,Child crying while children play in background
vfNdKvrHqOw_170000.wav,A man speaks followed by some chopping on wood
MCmIgbPb9Jo_6000.wav,"A person sprays paint with a spray can, and then an item bangs on a surface"
MCrcqMZO-_g_60000.wav,"Man talks in a deep voice, grilling sizzle sounds another man speaks and more sizzle"
MD2AU1r-9do_21000.wav,A man speaking as insects are buzzing alongside a person whistling
kxEvLzaPqqo_160000.wav,Paper is crinkling along with distant rumbling sounds
MD4B6kKXSQs_50000.wav,A clock ticking followed by wood moderately thumping
MD8h1X1uhbw_50000.wav,Humming with some rustling and a man speaking
oxqq4MrLGYY_40000.wav,Helicopter drone flying in high winds
HbcN8vzJgOY_30000.wav,"In an otherwise quiet environment, rain is falling and pattering on a hard surface"
HbsrXfH7Yes_160000.wav,An adult female is conversing with a child
AgZ7oCbWXhE_100000.wav,An engine starting followed by brief speech
AgYfcvxIOpw_30000.wav,An engine running continuously
Bz6TqGEBD9w_30000.wav,A man is performing a monologue using a microphone
-5QrBL6MzLg_60000.wav,"A train passes by, its wheels roll against the metal track before honking its horn"
-5QEN0mzCGA_15000.wav,Car engine revving and crowds cheering
-5T1vlbqMrs_30000.wav,Children and adults talking inaudibly and the wind blowing
-5REafhKzcA_40000.wav,Frogs croaking loudly
7P5Jpl4OLmI_10000.wav,Very loud laughter followed by a man talking and then a loud groan and more laughter
5sua5l4L19Y_150000.wav,Wind is blowing hard and waves are crashing against the shore
5swM4rlKBxs_30000.wav,A woman speaking to an audience that erupts with applause and cheer when she finishes speaking
7P3PTK96CY8_290000.wav,A small motor revving up
5sqSB4wpC8s_26000.wav,A boat engine is idling quietly
7P54MWLvL0M_30000.wav,A man speaks as machines run and click
